Title,Title_URL,Image,textweb__textsc1cyx77801
"Realme C30s 64 GB, 4 GB RAM, Stripe Black, Mobile Phone",https://www.reliancedigital.in/realme-c30s-64-gb-4-gb-ram-stripe-black-mobile-phone/p/493178284,https://www.reliancedigital.in/medias/Realme-C30s-Mobile-Phone-493178284-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNjAyMHxpbWFnZS9qcGVnfGltYWdlcy9oOTkvaGI3Lzk5MDUyODg5MDQ3MzQuanBnfGNmYjhmYjg5N2RhOGUwNTYwMWE1M2ZiNTkwMWNhNTIzMjdhZjlkZGUwM2FlZTYzZTRkNGU3MTQ1YTYzYmYyNTQ,"8,999.00"
"Redmi 9A Sport 32 GB 3 GB RAM, Metallic Blue, Mobile Phone",https://www.reliancedigital.in/redmi-9a-sport-32-gb-3-gb-ram-metallic-blue-mobile-phone/p/491998273,https://www.reliancedigital.in/medias/Redmi-9A-Sport-Smartphone-491998273-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxMTgyMnxpbWFnZS9qcGVnfGltYWdlcy9oYmUvaDI3Lzk2NTQxNzg0ODAxNTguanBnfDdmZTRiYTc1YzI4NmEyZDI0Nzc2NjkzOTk0MmM3MWNmNzk3NTRkZjliOWEyZmY1ZGY5YjJjOWNmMDBkNjZjNTk,"7,800.00"
"Samsung Galaxy M02s 32 GB, 3 GB RAM, Red, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-m02s-32-gb-3-gb-ram-red-mobile-phone/p/491946886,https://www.reliancedigital.in/medias/Samsung-M02s-Smartphone-Red-3-GB-RAM-32-GB-Storage-491946886-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3MDE1fGltYWdlL2pwZWd8aW1hZ2VzL2gzNC9oYmUvOTQ2ODI0NDAwMDc5OC5qcGd8MjFmYzVhZjdkNmEwMGFlMzdkMGVhYjNhY2M3ZDE4MzVlM2QzOTg4OWMwZDc1ODZlMGMyOGYyMmQxMWVjYjNiMg,"9,499.00"
"Realme C30 32GB, 3GB RAM, Bamboo Green, Mobile Phone",https://www.reliancedigital.in/realme-c30-32gb-3gb-ram-bamboo-green-mobile-phone/p/492850750,https://www.reliancedigital.in/medias/Realme-RMX3581-Mobile-Phone-492850750-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyMjQzOXxpbWFnZS9qcGVnfGltYWdlcy9oZDMvaDI1Lzk4NDkyODEyMTY1NDIuanBnfGQwNTYyNDFkNmQyMzVjNDFlYjY0ZTlhNzE0Y2JkMzdjZjJmNjEyNzYwNTEwZjA3ZjhiMDdmZTRmMTk5MTJkMTM,"7,999.00"
"OPPO A16K 32 GB, 3 GB, Black, Mobile Phone",https://www.reliancedigital.in/oppo-a16k-32-gb-3-gb-black-mobile-phone/p/492574920,https://www.reliancedigital.in/medias/OPPO-A16K-Smart-Phone-492574920-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1MjYyOXxpbWFnZS9qcGVnfGltYWdlcy9oZTYvaDBjLzk3NTQxOTMwNjgwNjIuanBnfDQyYTlhZGFmNmEzZjBmZjFiY2I5M2I3Mzk5NGMzNTBiOTQ2Zjg1NmMyYzU2MGM3ZDJjZWI4NzQ2ZTU3ZTBlMjM,"8,999.00"
"Oppo A12 32 GB, 3 GB RAM, Blue, Mobile Phone",https://www.reliancedigital.in/oppo-a12-32-gb-3-gb-ram-blue-mobile-phone/p/491838425,https://www.reliancedigital.in/medias/Oppo-A12-Smart-Phones-491838425-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1MDEzNnxpbWFnZS9qcGVnfGltYWdlcy9oNTMvaDA0LzkzMTk2MjQ2MDU3MjYuanBnfGZhZWNhNThmOWRmYjc0ZTllMDhkNDVhNzdjODQxY2M5MzdmODFkMWViOTAxODliOTIwMzllMzg5YzM5NjMzZGQ,"9,990.00"
"Nokia C01 Plus 16 GB, 2 GB RAM, Grey, Mobile Phone (JioExclusive offer available)",https://www.reliancedigital.in/nokia-c01-plus-16-gb-2-gb-ram-grey-mobile-phone-jioexclusive-offer-available-/p/491997693,https://www.reliancedigital.in/medias/Nokia-C01-Plus-Smartphone-491997693-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1MjExOXxpbWFnZS9qcGVnfGltYWdlcy9oZTgvaDgyLzk3NjgzNzkxMjE2OTQuanBnfGFmZTU3MGUyZjFhYzdiMTA3ZjdmMTU3YzcyN2NjMDk1NGI5ODBiMjAwNWFmMDU5ZjNiZjMwZDc0ZTNiY2JlNzg,"5,499.00"
"Samsung Galaxy A03 Core 32 GB, 2 GB RAM, Black, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-a03-core-32-gb-2-gb-ram-black-mobile-phone/p/492574205,https://www.reliancedigital.in/medias/Samsung-A03-Core-Smartphones-492574205-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyOTAwNXxpbWFnZS9qcGVnfGltYWdlcy9oMjEvaDkxLzk3MzcwNTI4ODA5MjYuanBnfDQzNjEwNjlmYmJkNDQyYTRjMWQxNGExOWYzNzFjMTk4N2E3MDk2YmMzMjE1YWFiZWQ0NzMzNmFmMDc2NmZhMGM,"6,999.00"
"Samsung Galaxy A03 Core 32 GB, 2 GB RAM, Blue, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-a03-core-32-gb-2-gb-ram-blue-mobile-phone/p/492574204,https://www.reliancedigital.in/medias/Samsung-A03-Core-Smartphones-492574204-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzMDE0N3xpbWFnZS9qcGVnfGltYWdlcy9oZjEvaDMyLzk3MzcwNTI1NTMyNDYuanBnfDRkMjQ5MDg5M2FkY2FiOGY5ZjNlMTBhYTMzZGQ5MjdkZWRiNGRiZDFjODlkZTBhMTI0YTRlMmQ2OTQ4MDEwYmY,"6,999.00"
"Samsung Galaxy A03 32 GB, 3 GB RAM, Black, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-a03-32-gb-3-gb-ram-black-mobile-phone/p/492849470,https://www.reliancedigital.in/medias/Samsung-A035F6-Smart-Phone-492849470-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyODA2NHxpbWFnZS9qcGVnfGltYWdlcy9oN2UvaDk1Lzk4MTI5NzU2MTYwMzAuanBnfDllNmYyNThjMzk3ZmUzYzczZWJhNTZlZTc2MjNiYWNmZTg2OTI5YWVjODM0OTQyMzc1NWNhNzJmODcxMGJmNTk,"8,499.00"
"Realme C31 32GB, 3GB, Light Silver, Mobile Phone",https://www.reliancedigital.in/realme-c31-32gb-3gb-light-silver-mobile-phone/p/492849900,https://www.reliancedigital.in/medias/Realme-C31-Mobile-Phones-492849900-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNzAxNXxpbWFnZS9qcGVnfGltYWdlcy9oY2UvaDNjLzk4ODIxMDc1NDM1ODIuanBnfDQ5YmM4YzU5NGJiOTcyMjY0NTg4YTFlM2VjNTgxMDZkZGY4MzJiMDc4M2UwYWQ4N2ZkZjdiMTE1YWRhZjdmMjQ,"9,299.00"
"JioPhone Next 32 GB, 2 GB RAM, Blue Smartphone, LS1542QWN",https://www.reliancedigital.in/jiophone-next-32-gb-2-gb-ram-blue-smartphone-ls1542qwn/p/581107339,https://www.reliancedigital.in/medias/JioPhone-Next-LS1542QWN-Blue-Smartphone-581107339-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyMzU4NXxpbWFnZS9qcGVnfGltYWdlcy9oNmQvaGI0Lzk2NjI5ODI5Nzk2MTQuanBnfDFiZTRmMWI0ZDA1MThiNzlkMWM1ZWJhMzJjOWFhZTcwMDAwYzAyMjZhNDg2MjBjZjU5NWNiZTQ1ZDUwOGRmYWM,"4,499.00"
"Samsung Galaxy A03 32 GB, 3 GB RAM, Blue, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-a03-32-gb-3-gb-ram-blue-mobile-phone/p/492849469,https://www.reliancedigital.in/medias/Samsung-A035F6-Smart-Phone-492849469-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNzczNXxpbWFnZS9qcGVnfGltYWdlcy9oMTQvaGI0Lzk4MTI5ODExODY1OTAuanBnfDhmNGMxNTFhOTUwOTU2OTI2MjI0YjNmOTdjMmRiMzMzYmQ5Zjc3YmUzOThkYjY5MWI2YjA5YTUwNjkzNjA4NDc,"8,499.00"
"Tecno Spark 9 64GB, 4GB RAM, Infinity Black, Mobile Phone",https://www.reliancedigital.in/tecno-spark-9-64gb-4gb-ram-infinity-black-mobile-phone/p/493177160,https://www.reliancedigital.in/medias/Tecno-SPARK-9-Mobile-Phone-493177160-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzMzMyNXxpbWFnZS9qcGVnfGltYWdlcy9oZDQvaDYxLzk4NjMzMDA4MDg3MzQuanBnfGYyZDMxYTY3ZjMwYjgxODUzNWQzMGVhYWM0ODEwNTY5MWJmYzE0NmIyNzlhNmNhODI2MjVmZDA5ODMwZTRiZDU,"8,999.00"
"Nokia C01 Plus 32 GB, 2 GB RAM, Blue, Mobile Phone",https://www.reliancedigital.in/nokia-c01-plus-32-gb-2-gb-ram-blue-mobile-phone/p/492849630,https://www.reliancedigital.in/medias/Nokia-C01-PLUS-Smart-Phons-492849630-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNTIzMXxpbWFnZS9qcGVnfGltYWdlcy9oOWYvaDM3Lzk4MTM0MzE2ODEwNTQuanBnfDk3NzEyYjE0MTVlMDFiNzRkMDQ1OTkyZDdjZDY1MWExYjQ1NGQ4ZGNmN2M2NjA0YWY0OTA0NDUxZTRhZTRmMzA,"5,999.00"
"Vivo Y02 32 GB, 3 GB RAM, Cosmic Grey, Mobile Phone",https://www.reliancedigital.in/vivo-y02-32-gb-3-gb-ram-cosmic-grey-mobile-phone/p/493664588,https://www.reliancedigital.in/medias/Vivo-Y02-Mobile-Phone-493664588-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNjE5MHxpbWFnZS9qcGVnfGltYWdlcy9oYTQvaDdkLzk5MzIwMjAwODg4NjIuanBnfDAwMWVhZjNiZDVmZTNhMDEzOTkwNGEyNDA2MzhiNGVmMWEyZmFlNjkzYjc5OTg5MWVmN2RiMWZmMzI2MWNkNzg,"8,999.00"
"itel Vision 3 64 GB, 3 GB RAM, Multi Green, Mobile Phone",https://www.reliancedigital.in/itel-vision-3-64-gb-3-gb-ram-multi-green-mobile-phone/p/492849918,https://www.reliancedigital.in/medias/Itel-S661LP-Mobile-Phone-492849918-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzMTkzMHxpbWFnZS9qcGVnfGltYWdlcy9oNjAvaGY5Lzk4ODg5MTU1MjE1NjYuanBnfDFmODU1MWQ3NjhhMGNhMTJiYTg0NjUzOTc1YjY5MDBjNzM1Y2MzZDJmOTlkYTgwZDg3MzA5NTI5YzI4YzQwNTU,"7,299.00"
"Samsung Galaxy M01 Core 16 GB, 1 GB, Red, Mobile Phone",https://www.reliancedigital.in/samsung-galaxy-m01-core-16-gb-1-gb-red-mobile-phone/p/491894464,https://www.reliancedigital.in/medias/Samsung-M01-Core-Smart-Phones-491894464-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w0ODUyNHxpbWFnZS9qcGVnfGltYWdlcy9oMzcvaGFjLzkzNzYzMzc1OTIzNTAuanBnfDEyNWE5YjhiZGQ4ZDk4MjY2ZTQ1MmNlYTI0MzBhZTY0ZTM1ZThjNzhkZjVmNjIxZWZmOTZlOTEzYjQ4MTBkMDU,"5,199.00"
"Redmi 9A Sport 32 GB 3 GB RAM, Carbon Black, Mobile Phone",https://www.reliancedigital.in/redmi-9a-sport-32-gb-3-gb-ram-carbon-black-mobile-phone/p/491998272,https://www.reliancedigital.in/medias/Redmi-9A-Sport-Smartphone-491998272-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wxMTUwM3xpbWFnZS9qcGVnfGltYWdlcy9oMDMvaGRhLzk2NTQxNzkxMzU1MTguanBnfDY4MWVmNzM5NTE3MWZkMDE1MmY4Mjc1ZDlkMGE4ZDE2YTEzYTVjMmYzNTAzMmEyZGMwNmI2NjU0NzRhZmJmZWE,"7,800.00"
"Infinix Hot 12 Play 64 GB, 4 GB RAM, Daylight Green, Mobile Phone",https://www.reliancedigital.in/infinix-hot-12-play-64-gb-4-gb-ram-daylight-green-mobile-phone/p/492850796,https://www.reliancedigital.in/medias/Infinix-HOT-12-PLAY-Mobile-Phone-492850796-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNDg1OXxpbWFnZS9qcGVnfGltYWdlcy9oZTgvaGYwLzk4NTk1MjkxNzkxNjYuanBnfGRhOTk5MGM5OTZiYzEzNGJjYTZlMzM2YjZlMjI3MmQ5ZjQyYmVhNjRmZjAzZWE5NTI1MDNlNjc2ZGRmNWI3Mjk,"8,999.00"
"Infinix Hot 12 Play 64 GB, 4 GB RAM, Champagne Gold, Mobile Phone",https://www.reliancedigital.in/infinix-hot-12-play-64-gb-4-gb-ram-champagne-gold-mobile-phone/p/492850798,https://www.reliancedigital.in/medias/Infinix-HOT-12-PLAY-Mobile-Phone-492850798-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNDk3OXxpbWFnZS9qcGVnfGltYWdlcy9oMDYvaDA2Lzk4NTk1MzUwNzc0MDYuanBnfDQ4MWViN2U0ZjM1MTIwZDg2MTYwZThmYTRhOGQxYWU3ZjhkZTViOTcyNmQ1M2VlYzI3NjM4YzJhZGU3ZDg2NmU,"8,999.00"
"Infinix Hot 12 Play 64 GB, 4 GB RAM, Horizon Blue, Mobile Phone",https://www.reliancedigital.in/infinix-hot-12-play-64-gb-4-gb-ram-horizon-blue-mobile-phone/p/492850795,https://www.reliancedigital.in/medias/Infinix-HOT-12-PLAY-Mobile-Phone-492850795-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNDQ4OHxpbWFnZS9qcGVnfGltYWdlcy9oYzgvaDY3Lzk4NTk1Mjg4NTE0ODYuanBnfDBhMDcxNzFmOTg5ZjRiZjQ4NzY0NTVkM2Y1MDBlM2QwYTI5ZWIxYzY5Y2E5NTlhMjM1YjVhMzc4MGNlNmFjMGU,"8,999.00"
"Moto g22 64 GB, 4 GB RAM, Iceberg Blue, Mobile Phone",https://www.reliancedigital.in/moto-g22-64-gb-4-gb-ram-iceberg-blue-mobile-phone/p/492849923,https://www.reliancedigital.in/medias/Motorola-G22-Mobile-Phone-492849923-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNjkwOXxpbWFnZS9qcGVnfGltYWdlcy9oYzkvaDM2Lzk4MTk3MjI0ODE2OTQuanBnfGQzNTdlMDY1ODE2MjJhNDQ0ZGI0MDU0NjEzN2M0OTQ5ZGE1ZDljYzk2YTUzNjg3MDZkYjFiMDBlNGYxOThjNzY,"9,999.00"
"Moto g22 64 GB, 4 GB RAM, Mint Green, Mobile Phone",https://www.reliancedigital.in/moto-g22-64-gb-4-gb-ram-mint-green-mobile-phone/p/492849924,https://www.reliancedigital.in/medias/Motorola-G22-Mobile-Phone-492849924-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w4NDI3fGltYWdlL2pwZWd8aW1hZ2VzL2g1OC9oMzEvOTgxOTcyMjgwOTM3NC5qcGd8N2E4Y2YwOTBhMzc1ZTdkN2FjNTc4ZDQ5YWZjYTkxYWFjNTJmYWEyNzc0ZDBlZjhjMjkxMzBlNTIxYjc0YzBjMg,"9,999.00"
"Vivo Y16 64 GB, 3 GB RAM, Drizzling Gold, Mobile Phone",https://www.reliancedigital.in/vivo-y16-64-gb-3-gb-ram-drizzling-gold-mobile-phone/p/493177667,https://www.reliancedigital.in/medias/Vivo-V16-Smart-Phone-493177667-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyMTE1OXxpbWFnZS9qcGVnfGltYWdlcy9oZDQvaGQ2Lzk5MTkyNjI5ODIxNzQuanBnfGJlOGVhY2ZkOGY1NmIwYWViMTA5YjRjYTk3NTU1MjZmNDExYTY5NTRhNGE0MWJlMzk0MDA1MGIyZWFlMjg4OGU,"9,999.00"
"Realme C30 32GB, 2GB RAM, Bamboo Green, Mobile Phone",https://www.reliancedigital.in/realme-c30-32gb-2gb-ram-bamboo-green-mobile-phone/p/492850749,https://www.reliancedigital.in/medias/Realme-RMX3581-Mobile-Phone-492850749-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyMTg4NXxpbWFnZS9qcGVnfGltYWdlcy9oYWYvaGRjLzk4NDkyODA4ODg4NjIuanBnfDhiYzViYzk2OGJlNjczOWFlNDc5ZDJlNTBkODYxYTU5MDU5MmUzOTZjOGMwNzNjNTIwODkzOTQxNzRmYTBhMzI,"6,999.00"
"Vivo Y16 64 GB, 3 GB RAM, Stellar Black, Mobile Phone",https://www.reliancedigital.in/vivo-y16-64-gb-3-gb-ram-stellar-black-mobile-phone/p/493177668,https://www.reliancedigital.in/medias/Vivo-V16-Smart-Phone-493177668-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyMjEwNHxpbWFnZS9qcGVnfGltYWdlcy9oOTQvaGM4Lzk5MTkyNjE5OTkxMzQuanBnfGY3YjhkOWRmZjlhMGQ2NzRhODFmMjNjNGM4MTUzODhkNDZmYmM2MGE4MzQ2MjExNWViMDViM2RjMzcxMjNhODQ,"9,999.00"
"OPPO A16K 32 GB, 3 GB, Midnight Black, Mobile Phone",https://www.reliancedigital.in/oppo-a16k-32-gb-3-gb-midnight-black-mobile-phone/p/492574923,https://www.reliancedigital.in/medias/OPPO-A16K-Smart-Phone-492574923-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1MTYxOXxpbWFnZS9qcGVnfGltYWdlcy9oMTgvaDBiLzk3NTQxODQ4NzYwNjIuanBnfDVhMjZmODVmMmIwZDhkYzkwNDAwZDQ0MTdkNTczZjU0NWI3MGEyMzg1YjNhMWRjYjI1NzJkM2M5ODgzZmYzNDE,"8,999.00"
"itel Vision 3 64 GB, 3 GB RAM, Jewel Blue, Mobile Phone",https://www.reliancedigital.in/itel-vision-3-64-gb-3-gb-ram-jewel-blue-mobile-phone/p/492849919,https://www.reliancedigital.in/medias/Itel-S661LP-Mobile-Phone-492849919-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzMjc3NXxpbWFnZS9qcGVnfGltYWdlcy9oZTEvaDU1Lzk4ODg5MTI5MDAxMjYuanBnfDYxYzMxYzhiYzFmOThjM2JkNjVhMTYyMTA4YjNmNzUxMzdiYWUyNjAyN2FlNjdjOWRhMzU4NjBiZmI2MWM3YzY,"7,299.00"
"Realme C33 64 GB, 4 GB RAM, Night Sea, Mobile Phone",https://www.reliancedigital.in/realme-c33-64-gb-4-gb-ram-night-sea-mobile-phone/p/493177746,https://www.reliancedigital.in/medias/Realme-C33-Mobile-Phone-493177746-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyODg1M3xpbWFnZS9qcGVnfGltYWdlcy9oOWYvaDlkLzk5MDM3MDk3NDkyNzguanBnfDExMWZkZGU0ODcwNTAzZjQ5NzI1ZDFhYjk3ZjMwYTBlNTVjMzk1MWRlOTQzNDI5NDNlOTNhODIzZTVhMTk1OTE,"9,999.00"
"Realme C33 64 GB, 4 GB RAM, Sandy Gold, Mobile Phone",https://www.reliancedigital.in/realme-c33-64-gb-4-gb-ram-sandy-gold-mobile-phone/p/493177747,https://www.reliancedigital.in/medias/Realme-C33-Mobile-Phone-493177747-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wyNTgzNXxpbWFnZS9qcGVnfGltYWdlcy9oMDYvaGI4Lzk5MDM3MDg3NjYyMzguanBnfDljZTBmMzQwZDVhOTRmNDYyOTZhNTYxMzQ4ZjAyNDc2NDg0OGE2NzM5MzNjNDQ3OGNkZDZjNjViOWY1MWM3N2U,"9,999.00"
